ejecutable;numElementos;tiempo
./heap_sort/heapsort;10000000;4.34446
./heap_sort/heapsort;50000000;23.4103
./heap_sort/heapsort;100000000;48.1376
./quick_sort/quicksort;1000000;0.137662
./quick_sort/quicksort;10000000;1.53023
./quick_sort/quicksort;50000000;8.11462
./quick_sort/quicksort;100000000;16.6815
./sort;1000000;0.202096
./sort;10000000;2.29882
./sort;50000000;12.4414
./sort;100000000;26.0936
./tim_sort/timsort;1000000;0.232922
./tim_sort/timsort;10000000;2.74815
./tim_sort/timsort;50000000;14.4315
./tim_sort/timsort;100000000;30.3547
./merge_sort/mergesort;1000000;0.400266
./merge_sort/mergesort;10000000;4.25424
./merge_sort/mergesort;50000000;22.0625
./merge_sort/mergesort;100000000;45.1902
./heap_sort/heapsort;1000000;0.365536
./heap_sort/heapsort;10000000;4.31504
./heap_sort/heapsort;50000000;23.4583
./heap_sort/heapsort;100000000;48.3439
./quick_sort/quicksort;1000000;0.13759
./quick_sort/quicksort;10000000;1.53311
./quick_sort/quicksort;50000000;8.11398
./quick_sort/quicksort;100000000;16.631
./sort;1000000;0.202657
./sort;10000000;2.29591
./sort;50000000;12.4662
./sort;100000000;26.1217
./tim_sort/timsort;1000000;0.232907
./tim_sort/timsort;10000000;2.75146
./tim_sort/timsort;50000000;14.4058
./tim_sort/timsort;100000000;31.1286
./merge_sort/mergesort;1000000;0.404496
./merge_sort/mergesort;10000000;4.49959
./merge_sort/mergesort;50000000;22.0131
./merge_sort/mergesort;100000000;45.0708
./heap_sort/heapsort;1000000;0.425241
./heap_sort/heapsort;10000000;4.42928
./heap_sort/heapsort;50000000;23.3642
./heap_sort/heapsort;100000000;48.0065
./quick_sort/quicksort;1000000;0.138039
./quick_sort/quicksort;10000000;1.50812
./quick_sort/quicksort;50000000;8.09728
./quick_sort/quicksort;100000000;16.6118
./sort;1000000;0.202848
./sort;10000000;2.26318
./sort;50000000;12.4247
./sort;100000000;25.9152
./tim_sort/timsort;1000000;0.22284
./tim_sort/timsort;10000000;2.64751
./tim_sort/timsort;50000000;14.7894
./tim_sort/timsort;100000000;29.1526
./merge_sort/mergesort;1000000;0.401492
./merge_sort/mergesort;10000000;4.21969
./merge_sort/mergesort;50000000;22.0578
./merge_sort/mergesort;100000000;45.2449
./heap_sort/heapsort;1000000;0.363039
./heap_sort/heapsort;10000000;4.27903
./heap_sort/heapsort;50000000;23.3939
./heap_sort/heapsort;100000000;48.2292
./quick_sort/quicksort;1000000;0.137188
./quick_sort/quicksort;10000000;1.4981
./quick_sort/quicksort;50000000;8.04504
./quick_sort/quicksort;100000000;16.5895
./sort;1000000;0.201357
./sort;10000000;2.26213
./sort;50000000;12.4291
./sort;100000000;26.0753
./tim_sort/timsort;1000000;0.223112
./tim_sort/timsort;10000000;2.57393
./tim_sort/timsort;50000000;14.0998
./tim_sort/timsort;100000000;30.2635
./merge_sort/mergesort;1000000;0.403562
./merge_sort/mergesort;10000000;4.3669
./merge_sort/mergesort;50000000;23.0608
./merge_sort/mergesort;100000000;46.7411
./heap_sort/heapsort;1000000;0.364473
./heap_sort/heapsort;10000000;4.35135
./heap_sort/heapsort;50000000;24.0406
./heap_sort/heapsort;100000000;49.6989
./quick_sort/quicksort;1000000;0.138127
./quick_sort/quicksort;10000000;1.51402
